"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.before_0","Input.before_1","Input.before_2","Input.before_3","Input.before_4","Input.before_5","Input.before_6","Input.before_7","Input.after_0","Input.after_1","Input.after_2","Input.after_3","Input.after_4","Input.after_5","Input.after_6","Input.after_7","Input.test_before","Input.test_after","Input.hint","Answer.hint_text","Answer.test_answer","Answer.test_guess","Approve","Reject"
"38G0E1M85M5K8A3D33IYWQ4I94WUVK","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:34 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:34 PDT 2017","","","31T4R4OBOSGOYAJBPGZKKPYUSXHC75","A3HIO96PK1JA03","Approved","Tue Jun 20 22:19:23 PDT 2017","Tue Jun 20 22:19:42 PDT 2017","Fri Jun 23 22:19:42 PDT 2017","Wed Jun 21 11:48:00 PDT 2017","","","19","100% (155/155)","100% (155/155)","100% (155/155)","404","<span class='from'>o</span>ceanographer","<span class='from'>u</span>nrest","<span class='from'>u</span>nsportsmanlike","parchments","shined","<span class='from'>e</span>migration","dismembered","<span class='from'>u</span>rchins","<span class='to'>he</span>ceanographer","<span class='to'>he</span>nrest","<span class='to'>he</span>nsportsmanlike","parchments","shined","<span class='to'>he</span>migration","dismembered","<span class='to'>he</span>rchins","gusto","gusto","look at the <b>beginning</b> of the word</li><li>look at <b>vowels</b>","begining is a consonant","gusto","gusto"
"3S37Y8CWI80Y6193E7WC5OP2H0AW49","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:18 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:18 PDT 2017","","","3GS6S824SQXMFTH3MEGASGRNKS7NW3","A3OOD9IMOHPPFQ","Approved","Tue Jun 20 22:53:13 PDT 2017","Tue Jun 20 22:54:27 PDT 2017","Fri Jun 23 22:54:27 PDT 2017","Wed Jun 21 11:48:02 PDT 2017","","","74","100% (16/16)","100% (16/16)","100% (16/16)","603","macrons","<span class='from'>pr</span>ocess","<span class='from'>un</span>sanitary","mannish","<span class='from'>ch</span>ambray","nourishment","<span class='from'>pl</span>acebos","rekindling","macrons","<span class='to'>tx</span>ocess","<span class='to'>tx</span>sanitary","mannish","<span class='to'>tx</span>ambray","nourishment","<span class='to'>tx</span>acebos","rekindling","yokels","yokels","look at the <b>beginning</b> of the word</li><li>look at <b>consonants</b>","if the second letter of the word is a consonant the first two letters change to tx","yokels","yokels"
"3H6W48L9F4PKVUVMCRO08M0X8W6WP0","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:26 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:26 PDT 2017","","","3EJJQNKU9R5PX1E6KMBR0XMA61DRHP","ARJ0E51KXRFOC","Approved","Tue Jun 20 21:24:37 PDT 2017","Tue Jun 20 21:25:40 PDT 2017","Fri Jun 23 21:25:40 PDT 2017","Wed Jun 21 11:48:22 PDT 2017","","","63","100% (113/113)","100% (57/57)","100% (57/57)","801","<span class='from'>ab</span>uzz","<span class='from'>fl</span>amed","<span class='from'>in</span>halants","<span class='from'>un</span>pack","remodeled","<span class='from'>ec</span>onomizes","<span class='from'>ch</span>unks","<span class='from'>pr</span>incess","<span class='to'>abn</span>uzz","<span class='to'>fln</span>amed","<span class='to'>inn</span>halants","<span class='to'>unn</span>pack","remodeled","<span class='to'>ecn</span>onomizes","<span class='to'>chn</span>unks","<span class='to'>prn</span>incess","syntactic","synntactic","look at the <b>beginning</b> of the word</li><li>look at <b>consonants</b>","Add a ""N"" after the first two letters unless the second letter is a vowel","synntactic","synntactic"
"3XQ4XW3OD9CVW6D7QO3NFKPJR9J2S5","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:34 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:34 PDT 2017","","","3XCC1ODXDLB2AUD93CYL9BEBXOARQM","A2HHGI5CNSS5PD","Approved","Tue Jun 20 21:44:18 PDT 2017","Tue Jun 20 21:45:09 PDT 2017","Fri Jun 23 21:45:09 PDT 2017","Wed Jun 21 11:48:00 PDT 2017","","","51","100% (185/185)","100% (105/105)","100% (105/105)","405","exile","q<span class='from'>u</span>aver","trespassed","coll<span class='from'>u</span>ding","pers<span class='from'>u</span>asively","br<span class='from'>u</span>nette","protector","plasma","exile","q<span class='to'>b</span>aver","trespassed","coll<span class='to'>b</span>ding","pers<span class='to'>b</span>asively","br<span class='to'>b</span>nette","protector","plasma","tarries","tarries","(no hint for this problem)","Replace the letter u with ""b"".","tarries","tarries"
"3TCFMTM8HEOV2MEDD5O3JJ2A19621L","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:26 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:26 PDT 2017","","","3ZPBJO59KP1VWRV12LG7V856R0KHD7","A2MKXI4KCRRI7Y","Approved","Tue Jun 20 20:32:33 PDT 2017","Tue Jun 20 20:33:49 PDT 2017","Fri Jun 23 20:33:49 PDT 2017","Wed Jun 21 11:48:22 PDT 2017","","","76","100% (211/211)","100% (59/59)","100% (11/11)","802","outposts","<span class='from'>ge</span>nially","<span class='from'>ca</span>rnelian","<span class='from'>su</span>garier","<span class='from'>co</span>mmute","overdress","<span class='from'>ye</span>steryear","<span class='from'>li</span>fer","outposts","<span class='to'>vg</span>nially","<span class='to'>vg</span>rnelian","<span class='to'>vg</span>garier","<span class='to'>vg</span>mmute","overdress","<span class='to'>vg</span>steryear","<span class='to'>vg</span>fer","designated","vgsignated","look at the <b>beginning</b> of the word</li><li>look at <b>consonants</b>","If a word begins with a consonant, change the first two letters to ""vg"".","vgsignated","vgsignated"
"3538U0YQ1FUBDJ44O4HTRVBW8XPF3A","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:34 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:34 PDT 2017","","","34V1S5K3GS13WCY3UMK1CLXQR1S69H","A2HHGI5CNSS5PD","Approved","Tue Jun 20 21:34:07 PDT 2017","Tue Jun 20 21:34:38 PDT 2017","Fri Jun 23 21:34:38 PDT 2017","Wed Jun 21 11:48:00 PDT 2017","","","31","100% (185/185)","100% (105/105)","100% (105/105)","406","cubs","end<span class='from'>ea</span>vors","tipper","discomfits","reject<span class='from'>io</span>n","scamps","induct<span class='from'>ee</span>s","lifeg<span class='from'>ua</span>rds","cubs","end<span class='to'>t</span>vors","tipper","discomfits","reject<span class='to'>t</span>n","scamps","induct<span class='to'>t</span>s","lifeg<span class='to'>t</span>rds","sombrero","sombrero","look at <b>vowels</b>","Replace pairs of consecutive vowels with a ""t"".","sombrero","sombrero"
"37VUR2VJ6AP8046FAYD9VWBWD0J1CT","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:18 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:18 PDT 2017","","","3AMW0RGHOD2WVKK2AS2F0MJRRVWNP0","A4T1X0PO5N1G9","Approved","Tue Jun 20 20:28:20 PDT 2017","Tue Jun 20 20:28:50 PDT 2017","Fri Jun 23 20:28:50 PDT 2017","Wed Jun 21 11:48:02 PDT 2017","","","30","100% (12/12)","100% (12/12)","100% (12/12)","604","<span class='from'>l</span>ittleness","<span class='from'>p</span>arenthesize","<span class='from'>s</span>impleness","<span class='from'>f</span>lagellation","<span class='from'>m</span>eatloaf","<span class='from'>c</span>rayoned","<span class='from'>o</span>utstrip","<span class='from'>p</span>imento","<span class='to'>up</span>ittleness","<span class='to'>up</span>arenthesize","<span class='to'>up</span>impleness","<span class='to'>up</span>lagellation","<span class='to'>up</span>eatloaf","<span class='to'>up</span>rayoned","<span class='to'>up</span>utstrip","<span class='to'>up</span>imento","religiously","upeligiously","look at the <b>beginning</b> of the word","change first letter to up","upeligiously","upeligiously"
"3WUVMVA7OB3H2LUPYVQAHV5KQCAZAD","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:26 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:26 PDT 2017","","","3K772S5NP8B0OX91YGRR1QNRRCLEHX","AZJEGHE4605S5","Approved","Tue Jun 20 20:30:09 PDT 2017","Tue Jun 20 20:32:57 PDT 2017","Fri Jun 23 20:32:57 PDT 2017","Wed Jun 21 11:48:22 PDT 2017","","","168","100% (30/30)","100% (30/30)","100% (30/30)","803","<span class='from'>hu</span>rdled","<span class='from'>ne</span>cessitated","<span class='from'>lo</span>tus","druggist","<span class='from'>ve</span>ntilation","<span class='from'>ba</span>lloonist","<span class='from'>gu</span>npoint","<span class='from'>pi</span>ckers","<span class='to'>kb</span>rdled","<span class='to'>kb</span>cessitated","<span class='to'>kb</span>tus","druggist","<span class='to'>kb</span>ntilation","<span class='to'>kb</span>lloonist","<span class='to'>kb</span>npoint","<span class='to'>kb</span>ckers","sips","kbps","look at the <b>beginning</b> of the word</li><li>look at <b>vowels</b></li><li>look at <b>consonants</b>","a consonant + vowel at beginning of word replaced by kb","kbps","kbps"
"39HYCOOPKOLF1LYI3GRIZUHHWBQDMD","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:47 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:47 PDT 2017","","","3M0BCWMB8VWKEKS6JOB11LRT33RBW0","AL8NYDL4JOYL3","Approved","Tue Jun 20 22:33:23 PDT 2017","Tue Jun 20 22:36:51 PDT 2017","Fri Jun 23 22:36:51 PDT 2017","Wed Jun 21 11:47:39 PDT 2017","","","208","100% (15/15)","100% (4/4)","100% (4/4)","201","<span class='from'>sp</span>ecifies","<span class='from'>cl</span>avicle","hacks","<span class='from'>sc</span>abs","<span class='from'>pr</span>ickled","unroll","<span class='from'>sh</span>ooed","zeroes","<span class='to'>spm</span>ecifies","<span class='to'>clm</span>avicle","hacks","<span class='to'>scm</span>abs","<span class='to'>prm</span>ickled","unroll","<span class='to'>shm</span>ooed","zeroes","scoping","scmoping","look at the <b>beginning</b> of the word</li><li>look at <b>consonants</b>","Letter 'm' is inserted before every vowel in words starting with consonants 's,c,p'","scmoping","scmoping"
"3MNJFORX8B4ERYR82N5M6S9GMTG5FQ","3GC398RH52ZDQLAOH5AE4QZTJ55PK2","Guess a rule for transforming words","Given a list of words and their transformations, guess the underlying rule.","text, puzzle","$0.10","Tue Jun 20 20:23:34 PDT 2017","1","BatchId:2843440;OriginalHitTemplateId:920937305;","3600","259200","Tue Jun 27 20:23:34 PDT 2017","","","3COPXFW7XBCVNEZZDFAZ8U2NX0ZKP0","A3NAHN61XJ3ZAT","Approved","Tue Jun 20 22:49:33 PDT 2017","Tue Jun 20 22:54:30 PDT 2017","Fri Jun 23 22:54:30 PDT 2017","Wed Jun 21 11:48:00 PDT 2017","","","297","100% (179/179)","100% (162/162)","100% (162/162)","407","resonates","<span class='from'>fl</span>ub","<span class='from'>by</span>way","<span class='from'>sc</span>udding","<span class='from'>ex</span>pectorating","<span class='from'>ac</span>countants","highjacked","mugger","resonates","<span class='to'>la</span>ub","<span class='to'>la</span>way","<span class='to'>la</span>udding","<span class='to'>la</span>pectorating","<span class='to'>la</span>countants","highjacked","mugger","viola","viola","look at the <b>beginning</b> of the word</li><li>look at <b>consonants</b>","replace letter-consonant beginning pairings with la","viola","viola"
